상호명,대표주소,네이버플레이스,이미지,지역_시도,지역_시군구,지역_읍면동,식당유형_대,식당유형_세부,주요리_대표,검색태그,네이버검색어,,
어멍뚝배기 올레시장본점,경기 성남시 분당구 성남대로331번길 9-6 2층,https://map.naver.com/p/entry/place/1316503131,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231011_186%2F1697028336570VglJv_JPEG%2FKakaoTalk_20231011_214047347_25.jpg,제주,서귀포시,서귀동,한식,국밥/탕,전복해물뚝배기/전복돌솥밥/성게미역국/A세트어멍뚝배기2+고등어구이/흑돼지수제고사리만두(5pcs)/C세트 뚝배기1+전복톳솥밥1+고등어/성게톳솥밥/보말톳솥밥/B세트 전복톳돌솥밥2+고등어구이/고등어구이,"한식,국밥/탕",제주 서귀포시 서귀동 솥밥,,
중문갈치노릇 서귀포중문점,경기 의왕시 학현로 113-4 청산별곡,https://map.naver.com/p/entry/place/1575915609,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240708_164%2F1720409156005G5p99_JPEG%2F%25C1%25DF%25B9%25AE%25B8%25C0%25C1%25FD_944.jpg,제주,서귀포시,중문동,"해물,생선요리",고기/구이,솥밥 세트 ( 2인 )/통갈치 구이 세트(2인.3인.4인)/통갈치구이/통갈치 조림 세트(2인.3인.4인)/통갈치조림/솥밥 세트 ( 3인 )/솥밥 세트 ( 4인 )/통갈치구이 추가/몸국(추가)/돔베고기(추가),"해물,생선요리,고기/구이",제주 서귀포시 중문동 솥밥,,
중문생선구이 중문본점,경기 성남시 분당구 성남대로 38 1층 104호,https://map.naver.com/p/entry/place/1091451362,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20251110_187%2F1762755370169oOFds_JPEG%2FKakaoTalk_20251106_134347843_06.jpg,제주,서귀포시,중문동,생선구이,해산물/회,뼈없는 갈치조림 2인/모듬생선구이 2인/고등어조림 2인/제주 갈치구이 1인/뼈없는 갈치조림 세트 4인/뼈없는 갈치조림 세트 3인/뼈없는 갈치조림 세트 2인/고등어조림 세트 4인/고등어조림 세트 3인/고등어조림 세트 2인,"생선구이,해산물/회",제주 서귀포시 중문동 솥밥,,
가람돌솥밥 중문관광단지,경기 용인시 수지구 동천로 251 포레스트 동천가,https://map.naver.com/p/entry/place/16929189,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240729_113%2F1722224576719lGidg_JPEG%2F%25C1%25DF%25B9%25AE_%25B8%25C0%25C1%25FD_1263.jpg,제주,서귀포시,대포동,한식,국밥/탕,전복돌솥밥/성게전복돌솥밥/한치해물돌솥밥/전복해물뚝배기/통갈치구이상차림(2인)/전복상차림(2인)/성게상차림(2인)/갈치조림상차림(2인)/영양돌솥밥/제주성게미역국,"한식,국밥/탕",제주 서귀포시 중문동 솥밥,,
소담명가 찰솥밥 본점,경기 성남시 중원구 성남대로997번길 51-5 1층,https://map.naver.com/p/entry/place/1330982026,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220728_241%2F16589748628444dSIh_JPEG%2FIMG_3157.JPG,제주,서귀포시,회수동,한정식,정식/백반,직접 요리한 할머니손맛 2인세트/직접 요리한 할머니손맛 3인세트/직접 요리한 할머니손맛 4인세트/청정 제주 전복찰솥밥/청정 제주 전복세트2인/청정 제주 전복세트3인/청정 제주 전복세트4인/제주에선 꼭먹어야하는 고등어구이/고등어조림(2인이상가능)/제주은갈치구이(2인이상가능),"백반/정식,백반,정식/백반,한정식",제주 서귀포시 중문동 솥밥,,
별돈별 중문 본점,경기 용인시 수지구 포은대로 536 7층,https://map.naver.com/p/entry/place/1060330773,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240903_247%2F17253677967380WOEG_JPEG%2F_2205055.jpg,제주,서귀포시,하원동,돼지고기구이,고기/구이,흑본꽃삼겹 270g (한정수량/1인)/귤꽃향미솥밥/한라 흑돼지 된장찌개/제주 한우 특선(안심/180g)/제주 한우 특선(등심/180g)/별돈별 에이드/별돈별 청귤 하이볼/제주 1++ 한우 세트 (총540g)/명품한우스지/한라소반 1kg(1080g/4인),"한우,삼겹살,돼지고기구이,탕,고기/구이",제주 서귀포시 중문동 솥밥,,
담백 중문점,경기 광주시 오포로 141-5 1층,https://map.naver.com/p/entry/place/1419280093,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240209_118%2F1707488924455ERq1j_JPEG%2FScreenshot_20240209_231519_NAVER.jpg,제주,서귀포시,중문동,한식,고기/구이,갈치솥밥/전복솥밥/흑돼지솥밥/전복버터구이,"한식,고기/구이",제주 서귀포시 중문동 솥밥,,
형제도식당 본점,경기 광주시 오포로 139 1층,https://map.naver.com/p/entry/place/37293796,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20250513_111%2F1747121097294kTRk3_JPEG%2F%25C7%25FC%25C1%25A6%25B5%25B5%25BD%25C4%25B4%25E7_%25C7%25C3%25B7%25B9%25C0%25CC%25BD%25BA%25C0%25CC%25B9%25CC%25C1%25F6.jpg,제주,서귀포시,색달동,"해물,생선요리",해산물/회,[통갈치구이+통갈치조림 2인세트]/[통갈치구이+통갈치조림 3인세트]/[통갈치구이+통갈치조림 4인세트]/[왕갈치조림 4인]/[통갈치조림 3-4인]/[왕갈치구이 4인]/[통갈치구이 3-4인]/[통갈치구이 2인]/[통갈치조림 2인],"해산물/회,해물,생선요리",제주 서귀포시 중문동 솥밥,,
중문삼다통갈치,경기 의왕시 원터윗길 16,https://map.naver.com/p/entry/place/1884099878,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240423_283%2F1713835551133eTV8d_JPEG%2Faasfd3wefweaf.jpg,제주,서귀포시,색달동,"해물,생선요리",해산물/회,혼밥가능!전복해물해장뚝배기+솥밥/전복과 새우가 들어간 갈치조림 2인/문어&전복&새우 왕 갈치조림 2인/갈치조림&갈치구이 4인/5~6인 한정 판매 특대물 갈치구이/제주산 통 갈치구이 2인/제주산 통 갈치구이 3인/제주산 통 갈치구이 4인/전복과 새우가 들어간 갈치조림 3인/전복과 새우가 들어간 갈치조림 4인,"해산물/회,해물,생선요리",제주 서귀포시 중문동 솥밥,,
제주청기와장어,경기 용인시 수지구 고기로 104 수지골남원추어탕,https://map.naver.com/p/entry/place/2013646458,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20250522_157%2F1747893367111GkgcQ_JPEG%2F%25C1%25D6%25B0%25E6%25BF%25DC%25B0%25FC_01.jpg,제주,서귀포시,색달동,"장어,먹장어요리",장어/먹장어요리,장어구이(100g)/소금구이 장어정식/데리야끼 장어정식/장어 파김치 전골(중)/장어 파김치 전골(대)/장어솥밥/제주고사리 장어탕/갈치구이/갈치 순살조림/고등어구이,"장어,탕,장어/먹장어요리,장어,먹장어요리",제주 서귀포시 중문동 솥밥,,
엉또정 서귀포본점,경기 광주시 새말길152번길 11 1층 오포추어탕,https://map.naver.com/p/entry/place/1052597117,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20250818_232%2F17554985181250PyAs_JPEG%2FKakaoTalk_20250729_115837732_04.jpg,제주,서귀포시,강정동,한식,두루치기,흑돼지두루치기+솥밥/흑돼지김치전골 + 솥밥/전복죽/성게미역국+솥밥/고등어구이+솥밥/전복황태국+솥밥,"두루치기,한식,탕",제주 서귀포시 중문동 솥밥,,
모슬포한라전복 본점,경기 용인시 수지구 죽전로144번길 8,https://map.naver.com/p/entry/place/197191696,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231130_213%2F1701325645654Ep31O_JPEG%2Fimage.jpg,제주,서귀포시,대정읍,전복요리,국밥/탕,식사4개 중(선택4개)+구이=4인세트/식사4개 중(선택2개)+버터구이=2인/전복돌솥밥/전복뚝배기/전복죽/전복물회/전복성게물회/전복버터구이/전복회/해신삼계탕(전복+문어다리+닭),"회,전복요리,탕,국밥/탕",제주 서귀포시 대정읍 솥밥,,
먹심 스타필드수원점,경기 용인시 처인구 모현읍 포은대로 1270,https://map.naver.com/p/entry/place/1848526291,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240301_99%2F17092773900726xKhN_JPEG%2F20240301_002836.jpg,경기,수원시,화서동,"육류,고기요리",고기/구이,한돈모둠 540g/한돈生삼겹살 180g/한돈生갈매기살 180g/한돈生통가브리살 180g/한돈生항정살 160g/제주生오겹살 180g/제주生목살 180g/1++한우 스페셜 모둠 600g/1++한우 모둠 구이 420g/1++한우 새우살 160g,"한우,육류,고기요리,삼겹살,고기/구이",경기 수원시 권선구 솥밥,,
당미소 세종본점,경기 성남시 분당구 서현로247번길 4,https://map.naver.com/p/entry/place/854374913,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fvideo-phinf.pstatic.net%2F20250918_9%2F1758201890962o3BuJ_JPEG%2F7daOU1Vak7_02.jpg,세종,세종시,아름동,"찌개,전골",고기/구이,표고버섯한우전골/명태강정/표고소고기석갈비 (중)/표고소고기석갈비 (대)/표고버섯한우전 (소)/표고버섯한우전 (중)/표고버섯한우전 (대),"찌개,전골,한우,탕,갈비,고기/구이",세종 세종시 고운동 솥밥,,
저림숙성그릴,경기 성남시 분당구 중앙공원로31번길 42 서현파크프라자 107호,https://map.naver.com/p/entry/place/1121942119,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20241203_272%2F173319422385474Knu_JPEG%2FKakaoTalk_20241203_102933631_01.jpg,세종,세종시,도담동,"육류,고기요리",고기/구이,숙성삼겹살,"육류,고기요리,삼겹살,고기/구이",세종 세종시 고운동 솥밥,,
낭만도야지&쭈꾸미,충북 청주시 흥덕구 오송읍 봉산2길 9 1동 101호 솥내음,https://map.naver.com/p/entry/place/1487619812,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230913_173%2F1694588397368qPigv_PNG%2F1694586581214.png,세종,세종시,나성동,한식,고기/구이,오겹살 150g/목살 150g/가브리살 140g/항정살 140g/쭈꾸미 볶음/짜글이/쭈꾸미정식/청국장/고등어구이,"한식,낙지,고기/구이",세종 세종시 다정동 솥밥,,
고래식당 새롬점,충북 청주시 청원구 오창읍 구룡6길 60-1,https://map.naver.com/p/entry/place/1880403479,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180505_38%2F152549608386192WM1_JPEG%2FPn6zLoXrk8GwDqt15W_GCdtk.jpg,세종,세종시,새롬동,"해물,생선요리",고기/구이,명태 시래기 조림(솥밥별도)(2인)/명태 시래기 조림(솥밥별도)(3인)/갈치 시래기조림(솥밥별도)(2인)/갈치 시래기조림(솥밥별도)(3인)/고등어 묵은지 조림(솥밥별도)(2인)/삼치 시래기조림(솥밥별도)(2인)/명태갈비(솥밥별도)(小 2인분)/명태갈비(솥밥별도)(中 3인분)/명태갈비(솥밥별도)(大 4인분)/명태 묵은지 조림(솥밥별도)(2인),"해물,생선요리,갈비,고기/구이",세종 세종시 다정동 솥밥,,
한옥마을 비빔밥&솥밥 홈플러스 세종점,충북 청주시 청원구 오창읍 과학산업2로 284,https://map.naver.com/p/entry/place/1627117814,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20260202_74%2F1770022477246ap4eE_JPEG%2F%25C8%25A8%25C7%25C3_%25BC%25BC%25C1%25BE%25C1%25A1_%25C7%25E0%25BB%25E7.jpg,세종,세종시,어진동,비빔밥,비빔밥,한옥마을 정식,비빔밥,세종 세종시 다정동 솥밥,,
진짜배기명태촌 세종고운점,충북 청주시 청원구 오창읍 오창중앙로 123-8 1층,https://map.naver.com/p/entry/place/1482135533,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240802_215%2F1722595391054OtaoX_JPEG%2F%25B8%25ED%25C5%25C2%25C3%25CC-%25C0%25D3%25BD%25C3%25C8%25DE%25BE%25F7-%25BE%25C8%25B3%25BB-001.jpg,세종,세종시,고운동,한식,국밥/탕,매콤명태조림(2인)/얼큰가오리찜(소)/맑은명태탕(2인)/고등어구이,"한식,탕,국밥/탕",세종 세종시 다정동 솥밥,,
동양솥밥 광교엘포트점,세종 부강면 부강로 24 명품어담 세종부강본점,https://map.naver.com/p/entry/place/2045673321,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20250613_158%2F1749806917190qnwal_JPEG%2F%25C7%25C3%25B7%25B9%25C0%25CC%25BD%25BA%25BF%25EB_%25C0%25FA%25BF%25EB%25B7%25AE_%25288%2529.jpg,경기,수원시,이의동,한식,고기/구이,계절나물솥밥/규동솥밥/묵은지삼겹살솥밥/동양가지솥밥/야끼토리 솥밥/미나리항정솥밥/신(辛)미나리낙지솥밥/부타항정 솥밥/매운규동솥밥/스테이크 솥밥,"한식,삼겹살,낙지,고기/구이",경기 수원시 영통구 솥밥,,
숙성시대 갤러리아백화점 광교점,세종 부강면 부강외천로 166-5 1층,https://map.naver.com/p/entry/place/1909650798,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20251215_192%2F17657933531962DYsG_JPEG%2FA4_09599.JPG,경기,수원시,하동,"육류,고기요리",고기/구이,숙성 돼지갈비 한상(평일)/우대갈비 한상(평일)/밀푀유 만두전골/누룽지 갈비탕 반상/숙성 돼지생갈비 한상(평일)/한우 불고기 한상(평일)/와규 치마살 한상(평일)/한우 불고기 반상/LA갈비 반상/한우 육회 비빔밥 반상,"회,한우,육류,고기요리,탕,갈비,고기/구이",경기 수원시 영통구 솥밥,,
박터진흥부네 용인기흥점,대전 대덕구 신탄진동로7번길 42 2층,https://map.naver.com/p/entry/place/34449605,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20250722_49%2F1753188733868kE7sn_JPEG%2FDSC02242.jpg,경기,용인시,영덕동,한식,국밥/탕,능이 한방(닭/오리)백숙/흥부네 한정식/전복삼계탕/들깨삼계탕/능이 해신탕/흑염소탕/흑염소탕[특]/흑염소 전골(1인분)/흑염소 수육(1인분)/능이버섯 왕만두(6알),"한식,탕,국밥/탕",경기 수원시 영통구 솥밥,,
본당 광교점,충북 청주시 흥덕구 서부로 1093-8 1층 황금코다리 청주석곡점,https://map.naver.com/p/entry/place/1386194221,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20241217_36%2F1734400015175BI6H9_JPEG%2F%25BA%25BB%25B4%25E7_%25C5%25C7%25BF%25C0%25B4%25F5_%25C0%25CE%25C6%25AE%25B7%25CE%25281024.768%2529%2528%25C6%25F7%25BD%25BA%25BB%25E7%25C0%25CC%25C1%25EE%25B7%25CE%25C0%25DF%25B8%25F8%2529.jpg,경기,수원시,이의동,"육류,고기요리",고기/구이,[숙성본생돈] 시그니처 750/[숙성본생돈] 시그니처 550/[숙성본생돈] 본생갈비/[숙성본생돈] 쌈목살/우대생갈비/우대양념갈비/본이동갈비/한돈양념갈비/육감(육회+감태)/[런치특선] 본이동갈비한상,"회,육류,고기요리,갈비,고기/구이",경기 수원시 권선구 솥밥,,
심가네참숯민물장어,대전 유성구 봉산북로11번길 15 1층,https://map.naver.com/p/entry/place/1633964440,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210126_196%2F1611634630444CJN0t_JPEG%2F16eHyBz8ndcwyErCOVJO1PeA.jpeg.jpg,경기,수원시,이의동,"장어,먹장어요리",장어/먹장어요리,민물장어/장어덮밥 1마리/장어덮밥 반마리/찰솥밥 고등어구이/찰솥밥 장어탕,"장어,탕,장어/먹장어요리,장어,먹장어요리",경기 수원시 권선구 솥밥,,
퓨전레스토랑 사계,경상남도 김해시 율하6로 52 111호,https://map.naver.com/p/entry/place/1963142495,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240820_155%2F1724134165684MvCpP_JPEG%2F18738_1723784026_66bedb5a9f592.jpg,경기,수원시,우만동,퓨전음식,정식/백반,(평일) Lunch Course/A Course/B Course/C Course/Special Course,"백반/정식,퓨전음식,백반,정식/백반",경기 수원시 권선구 솥밥,,
화성옥 천천점,경상남도 양산시 평산중앙로 13,https://map.naver.com/p/entry/place/1151530368,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201108_130%2F1604836054726OWmkS_JPEG%2F1gB-P0J6QDD7pY6mz_KR56D6.jpg,경기,수원시,천천동,국밥,국밥/탕,,"국밥,국밥/탕",경기 수원시 권선구 솥밥,,
예우,부산광역시 북구 덕천1길 40 1층,https://map.naver.com/p/entry/place/1264609825,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240923_291%2F1727094457802V5RYM_JPEG%2FKakaoTalk_20240923_140728891_26.jpg,경기,성남시,수내동,"육류,고기요리",고기/구이,yeahwoo dinner/yeahwoo lunch,"육류,고기요리,고기/구이",경기 성남시 분당구 솥밥,,
해누리 분당점,충청남도 천안시 서북구 두정로 227,https://map.naver.com/p/entry/place/1806769764,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240420_257%2F1713579483527uiMwg_JPEG%2F1713578799929.jpg,경기,성남시,금곡동,한정식,고기/구이,해누리정식/참누리정식/온누리정식/아름누리정식/버섯불고기전골/직화바싹불고기/더덕마늘보쌈/제주황게장/간장/서해꽃게장/양념/보리굴비/1미,"족발/보쌈,탕,보쌈,고기/구이,한정식",경기 성남시 분당구 솥밥,,
